NUMBER,DATE,YEAR,MONTH,DAY,ORGAN,TEAM,KIND1,PLACE,KIND2,KEYWORD,PLACE_DETAIL,ROAD_MILESTONE,ROAD,MILESTONE,LATITUDE,LONGITUDE,CHANNEL,REASON
2023022706,2023-12-29 14:25,2023,12,29,광주지사,도로안전팀,유지보수,백양사IC(111.42),도로,포트홀 보수요청,호남선(111.4 순천),호남선111.4,호남선,111.4,35.43494738,126.8064862, 안전신문고 , 시설환경 
2023022705,2023-12-29 14:22,2023,12,29,광주지사,도로안전팀,유지보수,용봉IC(77.03),도로,포트홀 보수요청,호남선(77.03),논산천안선/호남선77,논산천안선/호남선,77,35.18445778,126.8952407, 안전신문고 , 시설환경 
2023022661,2023-12-28 13:01,2023,12,28,함평지사,도로안전팀,기타,-,기타,,,,,  ,,, 정보공개(포털) , 기타요인 
2023022654,2023-12-28 9:33,2023,12,28,보성지사,고객지원팀,영업,공통,통행요금 납부,"무인수납기 수납불편
운영시스템 불만
홍보 미흡",보성영업소,남해선(영암순천)61.2,남해선(영암순천),61.2,34.81394218,127.1071402, 홈페이지(전자민원) , 규정 및 제도 
2023022641,2023-12-28 8:45,2023,12,28,구례지사,고객지원팀,기타,공통,직원관련,"휴게소 내 직원간 폭언으로
불쾌감 조성",춘향휴게소(하),순천완주선49.7,순천완주선,49.7,35.33818288,127.3522819, 홈페이지(전자민원) , 직원요인 
2023022640,2023-12-28 8:45,2023,12,28,담양지사,도로안전팀,유지보수,공통,도로,노선포장 상태 불만,북광주 TG  진입전,고창담양선29,고창담양선,29,35.26149019,126.8933759, 홈페이지(전자민원) , 시설환경 
2023022631,2023-12-28 8:26,2023,12,28,광주전남본부,고객팀,유지보수,-,도로,,,,,  ,,, 안전신문고 , 시설환경 
2023022582,2023-12-27 8:35,2023,12,27,남원지사,교통안전팀,기타,공통,직원관련,"칭찬(안전순찰원)
(차량고장으로 인한 출동)",남원지사,광주대구선41.6,광주대구선,41.6,35.38628485,127.2552563, 칭찬 , 직원요인 
2023022569,2023-12-27 8:25,2023,12,27,함평지사,도로안전팀,유지보수,공통,시설,가로등 설치요청,보평터널,무안광주선7.5,무안광주선,7.5,35.02044827,126.4653775, 안전신문고 , 시설환경 
2023022540,2023-12-26 14:16,2023,12,26,보성지사,고객지원팀,영업,공통,통행요금 납부,"통행료 영수증 발급 관련
출력불량으로 인한
재교부 문의",남해선(영암-순천),,,  ,,, 안전신문고 , 업무처리 
2023022528,2023-12-26 10:47,2023,12,26,광주지사,교통안전팀,손해배상,이정입력,차량피해,노선 낙하물로 인한 차량피해 보상요청,장성ic,논산천안선/호남선99,논산천안선/호남선,99,35.33013521,126.8047176, 홈페이지(전자민원) , 업무처리 
2023022526,2023-12-26 10:34,2023,12,26,광주지사,도로안전팀,유지보수,백양사IC4교(천안(111.1),도로,포트홀 보수요청,백양사IC4교(천안),논산천안선/호남선110.7, 논산천안선/호남선 ,110.7,35.42904332,126.8037696, 국민신문고 , 시설환경 
2023022485,2023-12-26 8:42,2023,12,26,광주지사,고객지원팀,영업,공통,휴게소,"휴게소내 분식코너 
직원 불진절로 인한 불쾌감",강천산휴게소(대구),광주대구선27,광주대구선,27,35.36484409,127.1047028, 홈페이지(전자민원) , 직원요인 
2023022479,2023-12-22 15:00,2023,12,22,함평지사,교통안전팀,유지보수,함평IC교((33.57)),시설,"고속도로 CCTV 
고장 문의",,서해안선33.5,서해안선,33.5,35.09644577,126.4816284, 안전신문고 , 시설환경 
2023022460,2023-12-22 9:38,2023,12,22,담양지사,고객지원팀,영업,곡성(49),휴게소,"휴게소 내 수유실
실내온도 불편",곡성휴게소(천안),호남선49.1,호남선,49.1,35.25954049,127.1488213, 홈페이지(전자민원) , 시설환경 
2023022438,2023-12-21 15:26,2023,12,21,담양지사,도로안전팀,유지보수,이정입력,시설,도로전광판 고장 제보,호남선(62.0 천안),논산천안선/호남선62,논산천안선/호남선,62,35.24184178,127.0184353, 안전신문고 , 시설환경 
2023022434,2023-12-21 14:35,2023,12,21,광주지사,도로안전팀,유지보수,이정입력,시설,"수목제거 요청
(토지내 그늘 발생)",호남선(98 순천),논산천안선/호남선98,논산천안선/호남선,98,35.32332154,126.7974704, 홈페이지(전자민원) , 시설환경 
2023022405,2023-12-21 9:31,2023,12,21,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 보수요청,서광주 ic 진입초,서해안선78.4,서해안선,78.4,35.45228378,126.6687084, 안전신문고 , 시설환경 
2023022363,2023-12-20 13:56,2023,12,20,남원지사,교통안전팀,손해배상,이정입력,차량피해,노선 낙하물로 인한 차량피해 보상요청,남원 ic 1km 전,광주대구선57.2,광주대구선,57.2,35.43510423,127.4071356, 홈페이지(전자민원) , 시설환경 
2023022341,2023-12-20 9:49,2023,12,20,함평지사,도로안전팀,유지보수,무안IC(23.54),도로,포트홀 보수요청,무안IC 부근,서해안선23.6,서해안선,23.6,35.00836008,126.4919865, 안전신문고 , 시설환경 
2023022287,2023-12-19 10:56,2023,12,19,보성지사,도로안전팀,유지보수,공통,도로,포트홀 보수요청,"남해선(영압순천)
90.8",남해선(영암순천)90.8,남해선(영암순천),90.8,34.84476717,127.4020129, 안전신문고 , 시설환경 
2023022283,2023-12-19 9:39,2023,12,19,보성지사,도로안전팀,유지보수,공통,도로,노면보수 요청,보성녹차휴게소(영암),남해선(영암순천)63,남해선(영암순천),63,34.81318189,127.1267648, 안전신문고 , 시설환경 
2023022263,2023-12-19 8:42,2023,12,19,순천지사,교통안전팀,교통,,제보,-,-,,,  ,,, 안전신문고 , 고객요인 
2023022262,2023-12-19 8:41,2023,12,19,순천지사,교통안전팀,교통,,제보,-,-,,,  ,,, 안전신문고 , 고객요인 
2023022260,2023-12-19 8:41,2023,12,19,구례지사,교통안전팀,교통,공통,제보,노선 낙하물 제보,동순천ic(램프),순천완주선0.5,순천완주선,0.5,34.94838519,127.5521098, 안전신문고 , 시설환경 
2023022235,2023-12-18 17:21,2023,12,18,담양지사,도로안전팀,유지보수,곡성(49),시설,차선규제봉 보수요청,호남선(48.8 천안),논산천안선/호남선48.8,논산천안선/호남선,48.8,35.25864629,127.1519401, 안전신문고 , 시설환경 
2023022234,2023-12-18 17:21,2023,12,18,보성지사,도로안전팀,유지보수,공통,시설,차선규제봉 보수요청,"보성녹차휴게소(영암)
본선 진입부",남해선(영암순천)63,남해선(영암순천),63,34.81318189,127.1267648, 안전신문고 , 시설환경 
2023022233,2023-12-18 17:20,2023,12,18,담양지사,도로안전팀,유지보수,이정입력,시설,차선규제봉 보수요청,호남선(60.5 천안),논산천안선/호남선60.5,논산천안선/호남선,60.5,35.24636707,127.0338085, 안전신문고 , 시설환경 
2023022232,2023-12-18 17:19,2023,12,18,보성지사,도로안전팀,유지보수,공통,도로,노면파손 보수요청,보성녹차휴게소(영암),남해선(영암순천)63,남해선(영암순천),63,34.81318189,127.1267648, 안전신문고 , 시설환경 
2023022231,2023-12-18 17:19,2023,12,18,남원지사,도로안전팀,유지보수,이정입력,도로,"졸음쉼터내 소음개선요청
(차량 주행으로 인한 소음)","대강졸음쉼터
광주대구선(38 광주)",광주대구선38,광주대구선,38,35.37838499,127.2186465, 안전신문고 , 시설환경 
2023022230,2023-12-18 17:18,2023,12,18,담양지사,도로안전팀,유지보수,이정입력,시설,차선규제봉 보수요청,호남선 53,논산천안선/호남선53,논산천안선/호남선,53,35.25986925,127.1086606, 안전신문고 , 시설환경 
2023022229,2023-12-18 17:17,2023,12,18,담양지사,도로안전팀,유지보수,곡성(49),시설,,호남선 (49 천안),논산천안선/호남선49,논산천안선/호남선,49,35.2593042,127.1498861, 안전신문고 , 시설환경 
2023022228,2023-12-18 17:15,2023,12,18,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손요청,동광주 TG,논산천안선/호남선70.9,논산천안선/호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023022226,2023-12-18 17:14,2023,12,18,담양지사,도로안전팀,유지보수,곡성IC(41.31),도로,로드킬 처리요청,곡성IC,논산천안선/호남선41.3,논산천안선/호남선,41.3,35.22683287,127.221885, 안전신문고 , 시설환경 
2023022225,2023-12-18 17:14,2023,12,18,담양지사,도로안전팀,유지보수,곡성IC(41.31),도로,로드킬 처리요청,곡성IC,논산천안선/호남선41.3,논산천안선/호남선,41.3,35.22683287,127.221885, 안전신문고 , 시설환경 
2023022220,2023-12-18 17:09,2023,12,18,광주지사,도로안전팀,유지보수,공통,시설,차선규제봉 보수요청,호남선(71.5),논산천안선/호남선71.5,논산천안선/호남선,71.5,35.20470265,126.9329606, 안전신문고 , 시설환경 
2023022200,2023-12-18 15:13,2023,12,18,함평지사,도로안전팀,기타,공통,직원관련,-,-,,,  ,,, 문서 , 직원요인 
2023022199,2023-12-18 15:10,2023,12,18,함평지사,도로안전팀,기타,공통,직원관련,-,-,,,  ,,, 문서 , 직원요인 
2023022187,2023-12-18 13:22,2023,12,18,구례지사,도로안전팀,유지보수,공통,시설,,순천완주(4.8),순천완주선4.8,순천완주선,4.8,34.98518508,127.5443456, 문서 , 시설환경 
2023022151,2023-12-18 8:55,2023,12,18,함평지사,도로안전팀,유지보수,공통,재난관리,"제설작업 요청
(12.17 05:00)",무안광주선,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023022150,2023-12-18 8:53,2023,12,18,광주지사,도로안전팀,유지보수,,시설,-,,,,  ,,, 안전신문고 , 시설환경 
